,first,second,count
43457,sses,mi,0
43458,sses,ob,0
43459,sses,pan,0
43460,sses,pour,0
43461,sses,pré,0
43462,sses,pro,0
43463,sses,re,0
43464,sses,rétro,0
43465,sses,sau,0
43466,sses,sous,0
43467,sses,soubre,0
43468,sses,sub,0
43469,sses,sur,0
43470,sses,sus,0
43471,sses,syn,0
43472,sses,trans,0
43473,sses,tri,0
43474,sses,ultra,0
43475,sses,uni,0
43476,sses,ver,0
43477,sses,vi,0
43478,sses,ana,0
43479,sses,anti,0
43480,sses,apo,0
43481,sses,arch,0
43482,sses,archi,0
43483,sses,au,0
43484,sses,bi,0
43485,sses,bis,0
43486,sses,contre,0
43487,sses,dia,0
43488,sses,dys,0
43489,sses,entre,0
43490,sses,épi,0
43491,sses,eu,0
43492,sses,extra,0
43493,sses,hémi,0
43494,sses,hyper,0
43495,sses,hypo,0
43496,sses,infra,0
43497,sses,inter,0
43498,sses,juxta,0
43499,sses,mono,0
43500,sses,par,0
43501,sses,para,0
43502,sses,pén,0
43503,sses,per,0
43504,sses,péri,0
43505,sses,post,0
43506,sses,sé,0
43507,sses,super,0
43508,sses,su,0
43509,sses,tres,0
43510,s,éon,0
43511,s,ach[VB],0
43512,s,ais,0
43513,s,[VB]},0
43514,s,ément,0
43515,s,é2,0
43516,s,ot[VB],0
43517,s,iche,0
43518,s,isse,0
43519,s,ill[VB],0
43520,s,onn[VB],0
43521,s,ott[VB],0
43522,s,oure,0
43523,s,crate,0
43524,s,eton,0
43525,s,vore,0
43526,s,ième,0
43527,s,as,0
43528,s,en,0
43529,s,èle,0
43530,s,fi[VB],0
43531,s,ment1,0
43532,s,eret,0
43533,s,el[VB],0
43534,s,ell[VB],0
43535,s,adère,0
43536,s,adères,0
43537,s,let[VB],0
43538,s,aison,0
43539,s,at[VB],0
43540,s,},0
43541,s,otins,0
43542,s,ex,0
43543,s,iqu[VB],0
43544,s,bles,0
43545,s,ign[VB],0
43546,s,ut[VB],0
43547,s,}[VB],0
43548,s,escences,0
43549,s,it[VB],0
43550,s,aux1,0
43551,s,et[VB],0
43552,s,oyant,0
43553,s,oyante,0
43554,s,aient,0
43555,s,oy,0
43556,s,ures3,0
43557,s,aise,0
43558,s,icide,0
43559,s,eure,0
43560,s,oline,0
43561,s,issime,0
43562,s,cul[VB],0
43563,s,ieus,0
43564,s,aul,0
43565,s,bil,0
43566,s,ané,0
43567,s,m,0
43568,s,eteux,0
43569,s,eteaux,0
43570,s,ichons,0
43571,s,iau,0
43572,s,arc,0
43573,s,os[VB],0
43574,s,énaire,0
43575,s,atur,0
43576,s,oit,0
43577,s,oit[VB],0
43578,s,illarde,0
43579,s,igu[VB],0
43580,s,ig[VB],0
43581,s,oi[VB],0
43582,s,isson,0
43583,s,oyantes,0
43584,s,ul[VB],0
43585,s,lur[VB],0
43586,s,iér,0
43587,s,ilent,0
43588,s,ique2,0
43589,s,et1,0
43590,s,ûre,0
43591,s,ûres,0
43592,s,illé,0
43593,s,sant,0
43594,s,ait,0
43595,s,ement[VB],0
43596,s,ass[VB],0
43597,s,ci[VB],0
43598,s,ad[VB],0
43599,s,acé,0
43600,s,ifér[VB],0
43601,s,ab,0
43602,s,a,61
43603,s,ad,0
43604,s,ambi,0
43605,s,anté,0
43606,s,co,0
43607,s,com,0
43608,s,con,0
43609,s,dé,15
43610,s,é,0
43611,s,in,15
43612,s,mé,0
43613,s,mi,0
43614,s,ob,0
43615,s,pan,0
43616,s,pour,0
43617,s,pré,0
43618,s,pro,0
43619,s,re,15
43620,s,rétro,0
43621,s,sau,0
43622,s,sous,0
43623,s,soubre,0
43624,s,sub,0
43625,s,sur,0
43626,s,sus,0
43627,s,syn,0
43628,s,trans,0
43629,s,tri,0
43630,s,ultra,0
43631,s,uni,0
43632,s,ver,0
43633,s,vi,0
43634,s,ana,0
43635,s,anti,0
43636,s,apo,0
43637,s,arch,0
43638,s,archi,0
43639,s,au,0
43640,s,bi,0
43641,s,bis,0
43642,s,contre,0
43643,s,dia,0
43644,s,dys,0
43645,s,entre,0
43646,s,épi,0
43647,s,eu,0
43648,s,extra,0
43649,s,hémi,0
43650,s,hyper,0
43651,s,hypo,0
43652,s,infra,0
43653,s,inter,0
43654,s,juxta,0
43655,s,mono,0
43656,s,par,0
43657,s,para,0
43658,s,pén,0
43659,s,per,0
43660,s,péri,0
43661,s,post,0
43662,s,sé,0
43663,s,super,0
43664,s,su,0
43665,s,tres,0
43666,éon,ach[VB],0
43667,éon,ais,0
43668,éon,[VB]},0
43669,éon,ément,0
43670,éon,é2,0
43671,éon,ot[VB],0
43672,éon,iche,0
43673,éon,isse,0
43674,éon,ill[VB],0
43675,éon,onn[VB],0
43676,éon,ott[VB],0
43677,éon,oure,0
43678,éon,crate,0
43679,éon,eton,0
43680,éon,vore,0
43681,éon,ième,0
43682,éon,as,0
43683,éon,en,40
43684,éon,èle,0
43685,éon,fi[VB],0
43686,éon,ment1,0
43687,éon,eret,0
43688,éon,el[VB],0
43689,éon,ell[VB],0
43690,éon,adère,0
43691,éon,adères,0
43692,éon,let[VB],0
43693,éon,aison,0
43694,éon,at[VB],0
43695,éon,},0
43696,éon,otins,0
43697,éon,ex,0
43698,éon,iqu[VB],0
43699,éon,bles,0
43700,éon,ign[VB],0
43701,éon,ut[VB],0
43702,éon,}[VB],0
43703,éon,escences,0
43704,éon,it[VB],0
43705,éon,aux1,0
43706,éon,et[VB],0
43707,éon,oyant,0
43708,éon,oyante,0
43709,éon,aient,0
43710,éon,oy,0
43711,éon,ures3,0
43712,éon,aise,0
43713,éon,icide,0
43714,éon,eure,0
43715,éon,oline,0
43716,éon,issime,0
43717,éon,cul[VB],0
43718,éon,ieus,0
43719,éon,aul,0
43720,éon,bil,0
43721,éon,ané,0
43722,éon,m,0
43723,éon,eteux,0
43724,éon,eteaux,0
43725,éon,ichons,0
43726,éon,iau,0
43727,éon,arc,0
43728,éon,os[VB],0
43729,éon,énaire,0
43730,éon,atur,0
43731,éon,oit,0
43732,éon,oit[VB],0
43733,éon,illarde,0
43734,éon,igu[VB],0
43735,éon,ig[VB],0
43736,éon,oi[VB],0
43737,éon,isson,0
43738,éon,oyantes,0
43739,éon,ul[VB],0
43740,éon,lur[VB],0
43741,éon,iér,0
43742,éon,ilent,0
43743,éon,ique2,0
43744,éon,et1,0
43745,éon,ûre,0
43746,éon,ûres,0
43747,éon,illé,0
43748,éon,sant,0
43749,éon,ait,0
43750,éon,ement[VB],0
43751,éon,ass[VB],0
43752,éon,ci[VB],0
43753,éon,ad[VB],0
43754,éon,acé,0
43755,éon,ifér[VB],0
43756,éon,ab,0
43757,éon,a,122
43758,éon,ad,0
43759,éon,ambi,0
43760,éon,anté,0
43761,éon,co,0
43762,éon,com,0
43763,éon,con,0
43764,éon,dé,80
43765,éon,é,0
43766,éon,in,0
43767,éon,mé,0
43768,éon,mi,0
43769,éon,ob,0
43770,éon,pan,0
43771,éon,pour,0
43772,éon,pré,0
43773,éon,pro,0
43774,éon,re,0
43775,éon,rétro,0
43776,éon,sau,0
43777,éon,sous,0
43778,éon,soubre,0
43779,éon,sub,0
43780,éon,sur,0
43781,éon,sus,0
43782,éon,syn,0
43783,éon,trans,0
43784,éon,tri,0
43785,éon,ultra,0
43786,éon,uni,0
43787,éon,ver,0
43788,éon,vi,0
43789,éon,ana,0
43790,éon,anti,0
43791,éon,apo,0
43792,éon,arch,0
43793,éon,archi,0
43794,éon,au,0
43795,éon,bi,0
43796,éon,bis,0
43797,éon,contre,0
43798,éon,dia,0
43799,éon,dys,0
43800,éon,entre,0
43801,éon,épi,0
43802,éon,eu,0
43803,éon,extra,0
43804,éon,hémi,0
43805,éon,hyper,0
43806,éon,hypo,0
43807,éon,infra,0
43808,éon,inter,0
43809,éon,juxta,0
43810,éon,mono,40
43811,éon,par,0
43812,éon,para,0
43813,éon,pén,0
43814,éon,per,0
43815,éon,péri,0
43816,éon,post,0
43817,éon,sé,0
43818,éon,super,0
43819,éon,su,0
43820,éon,tres,0
43821,ach[VB],ais,0
43822,ach[VB],[VB]},0
43823,ach[VB],ément,0
43824,ach[VB],é2,0
43825,ach[VB],ot[VB],0
43826,ach[VB],iche,0
43827,ach[VB],isse,0
43828,ach[VB],ill[VB],0
43829,ach[VB],onn[VB],0
43830,ach[VB],ott[VB],0
43831,ach[VB],oure,0
43832,ach[VB],crate,0
43833,ach[VB],eton,0
43834,ach[VB],vore,0
43835,ach[VB],ième,0
43836,ach[VB],as,0
43837,ach[VB],en,0
43838,ach[VB],èle,0
43839,ach[VB],fi[VB],0
43840,ach[VB],ment1,0
43841,ach[VB],eret,0
43842,ach[VB],el[VB],0
43843,ach[VB],ell[VB],0
43844,ach[VB],adère,0
43845,ach[VB],adères,0
43846,ach[VB],let[VB],0
43847,ach[VB],aison,0
43848,ach[VB],at[VB],0
43849,ach[VB],},0
43850,ach[VB],otins,0
43851,ach[VB],ex,0
43852,ach[VB],iqu[VB],0
43853,ach[VB],bles,0
43854,ach[VB],ign[VB],0
43855,ach[VB],ut[VB],0
43856,ach[VB],}[VB],0
43857,ach[VB],escences,0
43858,ach[VB],it[VB],0
43859,ach[VB],aux1,0
43860,ach[VB],et[VB],0
43861,ach[VB],oyant,0
43862,ach[VB],oyante,0
43863,ach[VB],aient,0
43864,ach[VB],oy,0
43865,ach[VB],ures3,0
43866,ach[VB],aise,0
43867,ach[VB],icide,0
43868,ach[VB],eure,0
43869,ach[VB],oline,0
43870,ach[VB],issime,0
43871,ach[VB],cul[VB],0
43872,ach[VB],ieus,0
43873,ach[VB],aul,0
43874,ach[VB],bil,0
43875,ach[VB],ané,0
43876,ach[VB],m,0
43877,ach[VB],eteux,0
43878,ach[VB],eteaux,0
43879,ach[VB],ichons,0
43880,ach[VB],iau,0
43881,ach[VB],arc,0
43882,ach[VB],os[VB],0
43883,ach[VB],énaire,0
43884,ach[VB],atur,0
43885,ach[VB],oit,0
43886,ach[VB],oit[VB],0
43887,ach[VB],illarde,0
43888,ach[VB],igu[VB],0
43889,ach[VB],ig[VB],0
43890,ach[VB],oi[VB],0
43891,ach[VB],isson,0
43892,ach[VB],oyantes,0
43893,ach[VB],ul[VB],0
43894,ach[VB],lur[VB],0
43895,ach[VB],iér,0
43896,ach[VB],ilent,0
43897,ach[VB],ique2,0
43898,ach[VB],et1,0
43899,ach[VB],ûre,0
43900,ach[VB],ûres,0
43901,ach[VB],illé,0
43902,ach[VB],sant,0
43903,ach[VB],ait,0
43904,ach[VB],ement[VB],0
43905,ach[VB],ass[VB],0
43906,ach[VB],ci[VB],0
43907,ach[VB],ad[VB],0
43908,ach[VB],acé,0
43909,ach[VB],ifér[VB],0
43910,ach[VB],ab,0
43911,ach[VB],a,0
43912,ach[VB],ad,0
43913,ach[VB],ambi,0
43914,ach[VB],anté,0
43915,ach[VB],co,0
43916,ach[VB],com,0
43917,ach[VB],con,0
43918,ach[VB],dé,0
43919,ach[VB],é,0
43920,ach[VB],in,0
43921,ach[VB],mé,0
43922,ach[VB],mi,0
43923,ach[VB],ob,0
43924,ach[VB],pan,0
43925,ach[VB],pour,0
43926,ach[VB],pré,0
43927,ach[VB],pro,0
43928,ach[VB],re,0
43929,ach[VB],rétro,0
43930,ach[VB],sau,0
43931,ach[VB],sous,0
43932,ach[VB],soubre,0
43933,ach[VB],sub,0
43934,ach[VB],sur,0
43935,ach[VB],sus,0
43936,ach[VB],syn,0
43937,ach[VB],trans,0
43938,ach[VB],tri,0
43939,ach[VB],ultra,0
43940,ach[VB],uni,0
43941,ach[VB],ver,0
43942,ach[VB],vi,0
43943,ach[VB],ana,0
43944,ach[VB],anti,0
43945,ach[VB],apo,0
43946,ach[VB],arch,0
43947,ach[VB],archi,0
43948,ach[VB],au,0
43949,ach[VB],bi,0
43950,ach[VB],bis,0
43951,ach[VB],contre,0
43952,ach[VB],dia,0
43953,ach[VB],dys,0
43954,ach[VB],entre,0
43955,ach[VB],épi,0
43956,ach[VB],eu,0
43957,ach[VB],extra,0
43958,ach[VB],hémi,0
43959,ach[VB],hyper,0
43960,ach[VB],hypo,0
43961,ach[VB],infra,0
43962,ach[VB],inter,0
43963,ach[VB],juxta,0
43964,ach[VB],mono,0
43965,ach[VB],par,0
43966,ach[VB],para,0
43967,ach[VB],pén,0
43968,ach[VB],per,0
43969,ach[VB],péri,0
43970,ach[VB],post,0
43971,ach[VB],sé,0
43972,ach[VB],super,0
43973,ach[VB],su,0
43974,ach[VB],tres,0
43975,ais,[VB]},0
43976,ais,ément,0
43977,ais,é2,0
43978,ais,ot[VB],0
43979,ais,iche,0
43980,ais,isse,0
43981,ais,ill[VB],0
43982,ais,onn[VB],0
43983,ais,ott[VB],0
43984,ais,oure,0
43985,ais,crate,0
43986,ais,eton,0
43987,ais,vore,0
43988,ais,ième,0
43989,ais,as,0
43990,ais,en,0
43991,ais,èle,0
43992,ais,fi[VB],0
43993,ais,ment1,0
43994,ais,eret,0
43995,ais,el[VB],0
43996,ais,ell[VB],0
43997,ais,adère,0
43998,ais,adères,0
43999,ais,let[VB],0
44000,ais,aison,0
44001,ais,at[VB],0
44002,ais,},0
44003,ais,otins,0
44004,ais,ex,0
44005,ais,iqu[VB],0
44006,ais,bles,0
44007,ais,ign[VB],0
44008,ais,ut[VB],0
44009,ais,}[VB],0
44010,ais,escences,0
44011,ais,it[VB],0
44012,ais,aux1,0
44013,ais,et[VB],0
44014,ais,oyant,0
44015,ais,oyante,0
44016,ais,aient,0
44017,ais,oy,0
44018,ais,ures3,0
44019,ais,aise,0
44020,ais,icide,0
44021,ais,eure,0
44022,ais,oline,0
44023,ais,issime,0
44024,ais,cul[VB],0
44025,ais,ieus,0
44026,ais,aul,0
44027,ais,bil,0
44028,ais,ané,0
44029,ais,m,0
44030,ais,eteux,0
44031,ais,eteaux,0
44032,ais,ichons,0
44033,ais,iau,0
44034,ais,arc,0
44035,ais,os[VB],0
44036,ais,énaire,0
44037,ais,atur,0
44038,ais,oit,0
44039,ais,oit[VB],0
44040,ais,illarde,0
44041,ais,igu[VB],0
44042,ais,ig[VB],0
44043,ais,oi[VB],0
44044,ais,isson,0
44045,ais,oyantes,0
44046,ais,ul[VB],0
44047,ais,lur[VB],0
44048,ais,iér,0
44049,ais,ilent,0
44050,ais,ique2,0
44051,ais,et1,0
44052,ais,ûre,0
44053,ais,ûres,0
44054,ais,illé,0
44055,ais,sant,0
44056,ais,ait,0
44057,ais,ement[VB],0
44058,ais,ass[VB],0
44059,ais,ci[VB],0
44060,ais,ad[VB],0
44061,ais,acé,0
44062,ais,ifér[VB],0
44063,ais,ab,0
44064,ais,a,0
44065,ais,ad,0
44066,ais,ambi,0
44067,ais,anté,0
44068,ais,co,0
44069,ais,com,0
44070,ais,con,0
44071,ais,dé,0
44072,ais,é,0
44073,ais,in,0
44074,ais,mé,0
44075,ais,mi,0
44076,ais,ob,0
44077,ais,pan,0
44078,ais,pour,0
44079,ais,pré,0
44080,ais,pro,0
44081,ais,re,0
44082,ais,rétro,0
44083,ais,sau,0
44084,ais,sous,0
44085,ais,soubre,0
44086,ais,sub,0
44087,ais,sur,0
44088,ais,sus,0
44089,ais,syn,0
44090,ais,trans,0
44091,ais,tri,0
44092,ais,ultra,0
44093,ais,uni,0
44094,ais,ver,0
44095,ais,vi,0
44096,ais,ana,0
44097,ais,anti,0
44098,ais,apo,0
44099,ais,arch,0
44100,ais,archi,0
44101,ais,au,0
44102,ais,bi,0
44103,ais,bis,0
44104,ais,contre,0
44105,ais,dia,0
44106,ais,dys,0
44107,ais,entre,0
44108,ais,épi,0
44109,ais,eu,0
44110,ais,extra,0
44111,ais,hémi,0
44112,ais,hyper,0
44113,ais,hypo,0
44114,ais,infra,0
44115,ais,inter,0
44116,ais,juxta,0
44117,ais,mono,0
44118,ais,par,0
44119,ais,para,0
44120,ais,pén,0
44121,ais,per,0
44122,ais,péri,0
44123,ais,post,0
44124,ais,sé,0
44125,ais,super,0
44126,ais,su,0
44127,ais,tres,0
44128,[VB]},ément,0
44129,[VB]},é2,0
44130,[VB]},ot[VB],0
44131,[VB]},iche,0
44132,[VB]},isse,0
44133,[VB]},ill[VB],0
44134,[VB]},onn[VB],0
44135,[VB]},ott[VB],0
44136,[VB]},oure,0
44137,[VB]},crate,0
44138,[VB]},eton,0
44139,[VB]},vore,0
44140,[VB]},ième,0
44141,[VB]},as,21
44142,[VB]},en,0
44143,[VB]},èle,0
44144,[VB]},fi[VB],0
44145,[VB]},ment1,0
44146,[VB]},eret,0
44147,[VB]},el[VB],0
44148,[VB]},ell[VB],0
44149,[VB]},adère,0
44150,[VB]},adères,0
44151,[VB]},let[VB],0
44152,[VB]},aison,0
44153,[VB]},at[VB],0
44154,[VB]},},0
44155,[VB]},otins,0
44156,[VB]},ex,0
44157,[VB]},iqu[VB],0
44158,[VB]},bles,0
44159,[VB]},ign[VB],0
44160,[VB]},ut[VB],0
44161,[VB]},}[VB],0
44162,[VB]},escences,0
44163,[VB]},it[VB],0
44164,[VB]},aux1,0
44165,[VB]},et[VB],0
44166,[VB]},oyant,0
44167,[VB]},oyante,0
44168,[VB]},aient,0
44169,[VB]},oy,0
44170,[VB]},ures3,0
44171,[VB]},aise,0
44172,[VB]},icide,0
44173,[VB]},eure,0
44174,[VB]},oline,0
44175,[VB]},issime,0
44176,[VB]},cul[VB],0
44177,[VB]},ieus,0
44178,[VB]},aul,0
44179,[VB]},bil,0
44180,[VB]},ané,0
44181,[VB]},m,0
44182,[VB]},eteux,0
44183,[VB]},eteaux,0
44184,[VB]},ichons,0
44185,[VB]},iau,0
44186,[VB]},arc,0
44187,[VB]},os[VB],0
44188,[VB]},énaire,0
44189,[VB]},atur,0
44190,[VB]},oit,0
44191,[VB]},oit[VB],0
44192,[VB]},illarde,0
44193,[VB]},igu[VB],0
44194,[VB]},ig[VB],0
44195,[VB]},oi[VB],0
44196,[VB]},isson,0
44197,[VB]},oyantes,0
44198,[VB]},ul[VB],0
44199,[VB]},lur[VB],0
44200,[VB]},iér,0
44201,[VB]},ilent,0
44202,[VB]},ique2,0
44203,[VB]},et1,0
44204,[VB]},ûre,0
44205,[VB]},ûres,0
44206,[VB]},illé,0
44207,[VB]},sant,0
44208,[VB]},ait,0
44209,[VB]},ement[VB],0
44210,[VB]},ass[VB],0
44211,[VB]},ci[VB],0
44212,[VB]},ad[VB],0
44213,[VB]},acé,0
44214,[VB]},ifér[VB],0
44215,[VB]},ab,0
44216,[VB]},a,0
44217,[VB]},ad,0
44218,[VB]},ambi,0
44219,[VB]},anté,0
44220,[VB]},co,0
44221,[VB]},com,0
44222,[VB]},con,0
44223,[VB]},dé,0
44224,[VB]},é,0
44225,[VB]},in,0
44226,[VB]},mé,0
44227,[VB]},mi,0
44228,[VB]},ob,0
44229,[VB]},pan,0
44230,[VB]},pour,0
44231,[VB]},pré,0
44232,[VB]},pro,0
44233,[VB]},re,0
44234,[VB]},rétro,0
44235,[VB]},sau,0
44236,[VB]},sous,0
44237,[VB]},soubre,0
44238,[VB]},sub,0
44239,[VB]},sur,0
44240,[VB]},sus,0
44241,[VB]},syn,0
44242,[VB]},trans,0
44243,[VB]},tri,0
44244,[VB]},ultra,0
44245,[VB]},uni,0
44246,[VB]},ver,0
44247,[VB]},vi,0
44248,[VB]},ana,0
44249,[VB]},anti,0
44250,[VB]},apo,0
44251,[VB]},arch,0
44252,[VB]},archi,0
44253,[VB]},au,0
44254,[VB]},bi,0
44255,[VB]},bis,0
44256,[VB]},contre,0
44257,[VB]},dia,0
44258,[VB]},dys,0
44259,[VB]},entre,0
44260,[VB]},épi,0
44261,[VB]},eu,0
44262,[VB]},extra,0
44263,[VB]},hémi,0
44264,[VB]},hyper,0
44265,[VB]},hypo,0
44266,[VB]},infra,0
44267,[VB]},inter,0
44268,[VB]},juxta,0
44269,[VB]},mono,0
44270,[VB]},par,0
44271,[VB]},para,0
44272,[VB]},pén,0
44273,[VB]},per,0
44274,[VB]},péri,0
44275,[VB]},post,0
44276,[VB]},sé,0
44277,[VB]},super,0
44278,[VB]},su,0
44279,[VB]},tres,0
44280,ément,é2,0
44281,ément,ot[VB],0
44282,ément,iche,0
44283,ément,isse,0
44284,ément,ill[VB],0
44285,ément,onn[VB],0
44286,ément,ott[VB],0
44287,ément,oure,0
44288,ément,crate,0
44289,ément,eton,0
44290,ément,vore,0
44291,ément,ième,0
44292,ément,as,97
44293,ément,en,8
44294,ément,èle,0
44295,ément,fi[VB],0
44296,ément,ment1,0
44297,ément,eret,0
44298,ément,el[VB],0
44299,ément,ell[VB],0
44300,ément,adère,0
44301,ément,adères,0
44302,ément,let[VB],0
44303,ément,aison,0
44304,ément,at[VB],0
44305,ément,},0
44306,ément,otins,0
44307,ément,ex,10
44308,ément,iqu[VB],10
44309,ément,bles,0
44310,ément,ign[VB],0
44311,ément,ut[VB],0
44312,ément,}[VB],0
44313,ément,escences,0
44314,ément,it[VB],0
44315,ément,aux1,0
44316,ément,et[VB],0
44317,ément,oyant,0
44318,ément,oyante,0
44319,ément,aient,0
44320,ément,oy,0
44321,ément,ures3,0
44322,ément,aise,0
44323,ément,icide,0
44324,ément,eure,0
44325,ément,oline,0
44326,ément,issime,0
44327,ément,cul[VB],0
44328,ément,ieus,0
44329,ément,aul,0
44330,ément,bil,0
44331,ément,ané,0
44332,ément,m,0
44333,ément,eteux,0
44334,ément,eteaux,0
44335,ément,ichons,0
44336,ément,iau,0
44337,ément,arc,0
44338,ément,os[VB],0
44339,ément,énaire,0
44340,ément,atur,0
44341,ément,oit,0
44342,ément,oit[VB],0
44343,ément,illarde,0
44344,ément,igu[VB],0
44345,ément,ig[VB],0
44346,ément,oi[VB],0
44347,ément,isson,0
44348,ément,oyantes,0
44349,ément,ul[VB],0
44350,ément,lur[VB],0
44351,ément,iér,0
44352,ément,ilent,0
44353,ément,ique2,0
44354,ément,et1,0
44355,ément,ûre,0
44356,ément,ûres,0
44357,ément,illé,0
44358,ément,sant,0
44359,ément,ait,0
44360,ément,ement[VB],0
44361,ément,ass[VB],0
44362,ément,ci[VB],0
44363,ément,ad[VB],0
44364,ément,acé,0
44365,ément,ifér[VB],0
44366,ément,ab,0
44367,ément,a,4
44368,ément,ad,0
44369,ément,ambi,0
44370,ément,anté,0
44371,ément,co,0
44372,ément,com,15
44373,ément,con,179
44374,ément,dé,231
44375,ément,é,0
44376,ément,in,52
44377,ément,mé,0
44378,ément,mi,0
44379,ément,ob,0
44380,ément,pan,0
44381,ément,pour,0
44382,ément,pré,51
44383,ément,pro,0
44384,ément,re,76
44385,ément,rétro,0
44386,ément,sau,0
44387,ément,sous,0
44388,ément,soubre,0
44389,ément,sub,0
44390,ément,sur,0
44391,ément,sus,0
44392,ément,syn,0
44393,ément,trans,72
44394,ément,tri,0
44395,ément,ultra,0
44396,ément,uni,72
44397,ément,ver,0
44398,ément,vi,0
44399,ément,ana,0
44400,ément,anti,0
44401,ément,apo,0
44402,ément,arch,0
44403,ément,archi,0
44404,ément,au,0
44405,ément,bi,0
44406,ément,bis,0
44407,ément,contre,0
44408,ément,dia,0
44409,ément,dys,0
44410,ément,entre,0
44411,ément,épi,0
44412,ément,eu,0
44413,ément,extra,0
44414,ément,hémi,0
44415,ément,hyper,0
44416,ément,hypo,0
44417,ément,infra,0
44418,ément,inter,0
44419,ément,juxta,0
44420,ément,mono,0
44421,ément,par,0
44422,ément,para,0
44423,ément,pén,0
44424,ément,per,0
44425,ément,péri,0
44426,ément,post,0
44427,ément,sé,0
44428,ément,super,0
44429,ément,su,0
44430,ément,tres,0
44431,é2,ot[VB],0
44432,é2,iche,0
44433,é2,isse,0
44434,é2,ill[VB],0
44435,é2,onn[VB],0
44436,é2,ott[VB],0
44437,é2,oure,0
44438,é2,crate,0
44439,é2,eton,0
44440,é2,vore,0
44441,é2,ième,0
44442,é2,as,0
44443,é2,en,0
44444,é2,èle,0
44445,é2,fi[VB],0
44446,é2,ment1,0
44447,é2,eret,0
44448,é2,el[VB],0
44449,é2,ell[VB],0
44450,é2,adère,0
44451,é2,adères,0
44452,é2,let[VB],0
44453,é2,aison,0
44454,é2,at[VB],0
44455,é2,},0
44456,é2,otins,0
44457,é2,ex,0
44458,é2,iqu[VB],0
44459,é2,bles,0
44460,é2,ign[VB],0
44461,é2,ut[VB],0
44462,é2,}[VB],0
44463,é2,escences,0
44464,é2,it[VB],0
44465,é2,aux1,0
44466,é2,et[VB],0
44467,é2,oyant,0
44468,é2,oyante,0
44469,é2,aient,0
44470,é2,oy,0
44471,é2,ures3,0
44472,é2,aise,0
44473,é2,icide,0
44474,é2,eure,0
44475,é2,oline,0
44476,é2,issime,0
44477,é2,cul[VB],0
44478,é2,ieus,0
44479,é2,aul,0
44480,é2,bil,0
44481,é2,ané,0
44482,é2,m,0
44483,é2,eteux,0
44484,é2,eteaux,0
44485,é2,ichons,0
44486,é2,iau,0
44487,é2,arc,0
44488,é2,os[VB],0
44489,é2,énaire,0
44490,é2,atur,0
44491,é2,oit,0
44492,é2,oit[VB],0
44493,é2,illarde,0
44494,é2,igu[VB],0
44495,é2,ig[VB],0
44496,é2,oi[VB],0
44497,é2,isson,0
44498,é2,oyantes,0
44499,é2,ul[VB],0
44500,é2,lur[VB],0
44501,é2,iér,0
44502,é2,ilent,0
44503,é2,ique2,0
44504,é2,et1,0
44505,é2,ûre,0
44506,é2,ûres,0
44507,é2,illé,0
44508,é2,sant,0
44509,é2,ait,0
44510,é2,ement[VB],0
44511,é2,ass[VB],0
44512,é2,ci[VB],0
44513,é2,ad[VB],0
44514,é2,acé,0
44515,é2,ifér[VB],0
44516,é2,ab,0
44517,é2,a,0
44518,é2,ad,0
44519,é2,ambi,0
44520,é2,anté,0
44521,é2,co,0
44522,é2,com,0
44523,é2,con,0
44524,é2,dé,0
44525,é2,é,0
44526,é2,in,5
44527,é2,mé,0
44528,é2,mi,0
44529,é2,ob,0
44530,é2,pan,0
44531,é2,pour,0
44532,é2,pré,0
44533,é2,pro,0
44534,é2,re,0
44535,é2,rétro,0
44536,é2,sau,0
44537,é2,sous,0
44538,é2,soubre,0
44539,é2,sub,0
44540,é2,sur,0
44541,é2,sus,0
44542,é2,syn,0
44543,é2,trans,0
44544,é2,tri,0
44545,é2,ultra,0
44546,é2,uni,0
44547,é2,ver,0
44548,é2,vi,0
44549,é2,ana,0
44550,é2,anti,0
44551,é2,apo,0
44552,é2,arch,0
44553,é2,archi,0
44554,é2,au,0
44555,é2,bi,0
44556,é2,bis,0
44557,é2,contre,0
44558,é2,dia,0
44559,é2,dys,0
44560,é2,entre,0
44561,é2,épi,0
44562,é2,eu,0
44563,é2,extra,0
44564,é2,hémi,0
44565,é2,hyper,0
44566,é2,hypo,0
44567,é2,infra,0
44568,é2,inter,0
44569,é2,juxta,0
44570,é2,mono,0
44571,é2,par,0
44572,é2,para,0
44573,é2,pén,0
44574,é2,per,0
44575,é2,péri,0
44576,é2,post,0
44577,é2,sé,0
44578,é2,super,0
44579,é2,su,0
44580,é2,tres,0
44581,ot[VB],iche,0
44582,ot[VB],isse,0
44583,ot[VB],ill[VB],0
44584,ot[VB],onn[VB],0
44585,ot[VB],ott[VB],0
44586,ot[VB],oure,0
44587,ot[VB],crate,0
44588,ot[VB],eton,0
44589,ot[VB],vore,0
44590,ot[VB],ième,0
44591,ot[VB],as,0
44592,ot[VB],en,0
44593,ot[VB],èle,0
44594,ot[VB],fi[VB],0
44595,ot[VB],ment1,0
44596,ot[VB],eret,0
44597,ot[VB],el[VB],0
44598,ot[VB],ell[VB],0
44599,ot[VB],adère,0
44600,ot[VB],adères,0
44601,ot[VB],let[VB],0
44602,ot[VB],aison,0
44603,ot[VB],at[VB],0
44604,ot[VB],},0
44605,ot[VB],otins,0
44606,ot[VB],ex,0
44607,ot[VB],iqu[VB],0
